userid	username	training_step	test_result
136	A3GJWXA13GMS9H	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you accept"}, "2": {"reference": "you will watch", "user_answer": "you will accept"}, "3": {"reference": "he watched", "user_answer": "he entered"}, "4": {"reference": "I watch", "user_answer": "I entered"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 0, "test_total_num": 7}
137	A3CYV47MM7OA6M	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he will watch"}, "test_correct_num": 3, "test_total_num": 7}
138	A38DXFI1TZA295	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you watched"}, "3": {"reference": "he watched", "user_answer": "he will watch"}, "4": {"reference": "I watch", "user_answer": "to watch"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 2, "test_total_num": 7}
139	A2DPKKEEW2I6QK	8	NULL
140	A3AZJGI9D7C0PD	35	{"0": {"reference": "you will accept", "user_answer": "he will accept"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "she watches"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "you enter"}, "5": {"reference": "I accepted", "user_answer": "you will accept"}, "6": {"reference": "he watches", "user_answer": "I watched"}, "test_correct_num": 0, "test_total_num": 7}
141	A3GPTSDDHJ2DBV	35	{"0": {"reference": "you will accept", "user_answer": "I will enter"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "I will watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I entered"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 2, "test_total_num": 7}
142	AS1QMPXIT1EGX	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he will watch"}, "test_correct_num": 3, "test_total_num": 7}
143	A149ROBL26JWPJ	2	NULL
144	A1GRPIBHW72HDU	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 4, "test_total_num": 7}
145	A3OXSIR9YH1FT6	35	{"0": {"reference": "you will accept", "user_answer": "you will enter"}, "1": {"reference": "you watch", "user_answer": "you will watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he accepts"}, "test_correct_num": 2, "test_total_num": 7}
146	APITQRRX2PADB	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "I will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 4, "test_total_num": 7}
147	A2V2I8HXL9EHQ1	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you entered"}, "2": {"reference": "you will watch", "user_answer": "you will enter"}, "3": {"reference": "he watched", "user_answer": "he accepted"}, "4": {"reference": "I watch", "user_answer": "I will accept"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he accepted"}, "test_correct_num": 2, "test_total_num": 7}
148	A1VZSFHTU51JP0	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "you accept"}, "3": {"reference": "he watched", "user_answer": "he will watch"}, "4": {"reference": "I watch", "user_answer": "he watches"}, "5": {"reference": "I accepted", "user_answer": "he will accept"}, "6": {"reference": "he watches", "user_answer": "she watches"}, "test_correct_num": 0, "test_total_num": 7}
149	A3554U8JNGM904	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he will watch"}, "4": {"reference": "I watch", "user_answer": "I will watch"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 2, "test_total_num": 7}
150	A2AJ5QFNC9KF43	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 3, "test_total_num": 7}
151	A3UUH3632AI3ZX	1	NULL
152	A1F9KLZGHE9DTA	4	NULL
153	A1CX684F5TEO5W	35	{"0": {"reference": "you will accept", "user_answer": "he accepts"}, "1": {"reference": "you watch", "user_answer": "he enters"}, "2": {"reference": "you will watch", "user_answer": "he will watch"}, "3": {"reference": "he watched", "user_answer": "she will enter"}, "4": {"reference": "I watch", "user_answer": "I enter"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "she enters"}, "test_correct_num": 0, "test_total_num": 7}
154	A363K42LE9BAT5	35	{"0": {"reference": "you will accept", "user_answer": "he will accept"}, "1": {"reference": "you watch", "user_answer": "he will watch"}, "2": {"reference": "you will watch", "user_answer": "he watches"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I will watch"}, "5": {"reference": "I accepted", "user_answer": "I will accept"}, "6": {"reference": "he watches", "user_answer": "I will enter"}, "test_correct_num": 0, "test_total_num": 7}
155	APGX2WZ59OWDN	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you watched"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I will watch"}, "5": {"reference": "I accepted", "user_answer": "I will accept"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 3, "test_total_num": 7}
156	ADKKDK6P4MS1Z	35	{"0": {"reference": "you will accept", "user_answer": "you watched"}, "1": {"reference": "you watch", "user_answer": "NO_ANSWER_MADE"}, "2": {"reference": "you will watch", "user_answer": "you entered"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 1, "test_total_num": 7}
157	A1YVMDRR9W1LZ1	35	{"0": {"reference": "you will accept", "user_answer": "I accepted"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "I entered"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "you watch"}, "5": {"reference": "I accepted", "user_answer": "you entered"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 1, "test_total_num": 7}
158	A3AO2N7BNFDGF3	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 4, "test_total_num": 7}
159	ACNID00UIEL1T	35	{"0": {"reference": "you will accept", "user_answer": "I watched"}, "1": {"reference": "you watch", "user_answer": "you accepted"}, "2": {"reference": "you will watch", "user_answer": "to accept"}, "3": {"reference": "he watched", "user_answer": "she entered"}, "4": {"reference": "I watch", "user_answer": "you watched"}, "5": {"reference": "I accepted", "user_answer": "you accepted"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 0, "test_total_num": 7}
160	AGVUHOBSCP6YC	35	{"0": {"reference": "you will accept", "user_answer": "you will watch"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 3, "test_total_num": 7}
161	A3FR7HHX2IS2FG	35	{"0": {"reference": "you will accept", "user_answer": "you will enter"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I enter"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 3, "test_total_num": 7}
162	A1C59M3HPCO503	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I will accept"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 6, "test_total_num": 7}
163	Tester	2	NULL
164	A2NA2OJT15COZY	1	NULL
165	A3GIIL73GE2CBQ	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you will enter"}, "2": {"reference": "you will watch", "user_answer": "you entered"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "I entered"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he enters"}, "test_correct_num": 0, "test_total_num": 7}
166	A3T9LVCYQIS4UT	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you entered"}, "2": {"reference": "you will watch", "user_answer": "you will enter"}, "3": {"reference": "he watched", "user_answer": "I entered"}, "4": {"reference": "I watch", "user_answer": "I enter"}, "5": {"reference": "I accepted", "user_answer": "I will enter"}, "6": {"reference": "he watches", "user_answer": "he accepts"}, "test_correct_num": 0, "test_total_num": 7}
167	A2KW26KE43UBRS	35	{"0": {"reference": "you will accept", "user_answer": "he entered"}, "1": {"reference": "you watch", "user_answer": "he watched"}, "2": {"reference": "you will watch", "user_answer": "he will watch"}, "3": {"reference": "he watched", "user_answer": "NO_ANSWER_MADE"}, "4": {"reference": "I watch", "user_answer": "I entered"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "she watched"}, "test_correct_num": 0, "test_total_num": 7}
168	A1H053T5EXI6EP	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he accepts"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 1, "test_total_num": 7}
169	A33U26Y8QR8ITH	0	NULL
170	A3O5EU9QQV2OS1	35	{"0": {"reference": "you will accept", "user_answer": "you enter"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I enter"}, "6": {"reference": "he watches", "user_answer": "he will watch"}, "test_correct_num": 2, "test_total_num": 7}
171	A318M33K2896OL	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I will watch"}, "5": {"reference": "I accepted", "user_answer": "I will accept"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 3, "test_total_num": 7}
172	AKRFNRKI1IMJ1	35	{"0": {"reference": "you will accept", "user_answer": "you watched"}, "1": {"reference": "you watch", "user_answer": "you will enter"}, "2": {"reference": "you will watch", "user_answer": "you entered"}, "3": {"reference": "he watched", "user_answer": "he will enter"}, "4": {"reference": "I watch", "user_answer": "I will enter"}, "5": {"reference": "I accepted", "user_answer": "I watched"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 0, "test_total_num": 7}
173	A3N7R7P9HP2YB6	35	{"0": {"reference": "you will accept", "user_answer": "NO_ANSWER_MADE"}, "1": {"reference": "you watch", "user_answer": "NO_ANSWER_MADE"}, "2": {"reference": "you will watch", "user_answer": "he watched"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "I watch"}, "test_correct_num": 1, "test_total_num": 7}
174	AN9MVFWRCF2OP	1	NULL
175	A10DEO061A6L3O	35	{"0": {"reference": "you will accept", "user_answer": "she watched"}, "1": {"reference": "you watch", "user_answer": "she entered"}, "2": {"reference": "you will watch", "user_answer": "she accepted"}, "3": {"reference": "he watched", "user_answer": "to watch"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I entered"}, "6": {"reference": "he watches", "user_answer": "she accepted"}, "test_correct_num": 0, "test_total_num": 7}
176	A32CRWJESR6AX4	7	NULL
177	A10V73ANM5HV2A	35	{"0": {"reference": "you will accept", "user_answer": "I entered"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "I watched"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I entered"}, "5": {"reference": "I accepted", "user_answer": "I entered"}, "6": {"reference": "he watches", "user_answer": "I watched"}, "test_correct_num": 1, "test_total_num": 7}
178	A1DIGREVLNOXT3	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I will watch"}, "5": {"reference": "I accepted", "user_answer": "I will accept"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 3, "test_total_num": 7}
179	A1LUKFJY0WXO7F	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you watched"}, "3": {"reference": "he watched", "user_answer": "he will watch"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 3, "test_total_num": 7}
180	A1Z0O5MC9DAE8C	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you watched"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "I enter"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 2, "test_total_num": 7}
181	AO7BT9MVEYB2M	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "I watch"}, "2": {"reference": "you will watch", "user_answer": "I will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 3, "test_total_num": 7}
182	A2USG1JP96FTV	35	{"0": {"reference": "you will accept", "user_answer": "you entered"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I entered"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 2, "test_total_num": 7}
183	AFRJKS3Z3H4CA	35	{"0": {"reference": "you will accept", "user_answer": "you accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "you enter"}, "6": {"reference": "he watches", "user_answer": "he will watch"}, "test_correct_num": 3, "test_total_num": 7}
184	Tester2	2	NULL
185	AQHMXM5LLEP2N	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you entered"}, "3": {"reference": "he watched", "user_answer": "he will watch"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 1, "test_total_num": 7}
186	A1SL65Z68BK1UT	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watches"}, "test_correct_num": 5, "test_total_num": 7}
187	A2HGZOXZ36XKRI	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "NO_ANSWER_MADE"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "he enters"}, "test_correct_num": 1, "test_total_num": 7}
188	A77K8W55MJEKX	35	{"0": {"reference": "you will accept", "user_answer": "he entered"}, "1": {"reference": "you watch", "user_answer": "you accept"}, "2": {"reference": "you will watch", "user_answer": "you entered"}, "3": {"reference": "he watched", "user_answer": "I entered"}, "4": {"reference": "I watch", "user_answer": "you entered"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he accepts"}, "test_correct_num": 0, "test_total_num": 7}
189	A1G5BALVLNHTPU	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you will watch"}, "2": {"reference": "you will watch", "user_answer": "you watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I enter"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "she will enter"}, "test_correct_num": 1, "test_total_num": 7}
190	A2QB999SQBS8Z6	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you watch"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "she will enter"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 3, "test_total_num": 7}
191	AEHRL61KFSZ73	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "he enters"}, "2": {"reference": "you will watch", "user_answer": "you accept"}, "3": {"reference": "he watched", "user_answer": "he will enter"}, "4": {"reference": "I watch", "user_answer": "you enter"}, "5": {"reference": "I accepted", "user_answer": "you accept"}, "6": {"reference": "he watches", "user_answer": "he accepts"}, "test_correct_num": 0, "test_total_num": 7}
192	A340UGIDGIF4W6	26	NULL
193	A2EOOF9D135HQ1	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "NO_ANSWER_MADE"}, "3": {"reference": "he watched", "user_answer": "NO_ANSWER_MADE"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 0, "test_total_num": 7}
194	A2YRYS17DU3A8R	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "I watch"}, "2": {"reference": "you will watch", "user_answer": "I watched"}, "3": {"reference": "he watched", "user_answer": "he enters"}, "4": {"reference": "I watch", "user_answer": "you entered"}, "5": {"reference": "I accepted", "user_answer": "you watched"}, "6": {"reference": "he watches", "user_answer": "he entered"}, "test_correct_num": 1, "test_total_num": 7}
195	A10ZOUOZZ3EOAJ	35	{"0": {"reference": "you will accept", "user_answer": "I accept"}, "1": {"reference": "you watch", "user_answer": "I watch"}, "2": {"reference": "you will watch", "user_answer": "NO_ANSWER_MADE"}, "3": {"reference": "he watched", "user_answer": "he accepts"}, "4": {"reference": "I watch", "user_answer": "she accepts"}, "5": {"reference": "I accepted", "user_answer": "you watched"}, "6": {"reference": "he watches", "user_answer": "I accept"}, "test_correct_num": 0, "test_total_num": 7}
196	A2HHGI5CNSS5PD	13	NULL
197	A3A45JLSQM0P1E	9	NULL
198	A1CH3TODZNQCES	35	{"0": {"reference": "you will accept", "user_answer": "you entered"}, "1": {"reference": "you watch", "user_answer": "you accepted"}, "2": {"reference": "you will watch", "user_answer": "NO_ANSWER_MADE"}, "3": {"reference": "he watched", "user_answer": "NO_ANSWER_MADE"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 0, "test_total_num": 7}
199	A15RJPRX0KVUFS	35	{"0": {"reference": "you will accept", "user_answer": "he will accept"}, "1": {"reference": "you watch", "user_answer": "he will enter"}, "2": {"reference": "you will watch", "user_answer": "he entered"}, "3": {"reference": "he watched", "user_answer": "you entered"}, "4": {"reference": "I watch", "user_answer": "I entered"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he entered"}, "test_correct_num": 1, "test_total_num": 7}
200	A3CFBT2CBQQIZY	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you will watch"}, "2": {"reference": "you will watch", "user_answer": "you will accept"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "NO_ANSWER_MADE"}, "5": {"reference": "I accepted", "user_answer": "I will accept"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 1, "test_total_num": 7}
201	AY5QUURIR136D	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "NO_ANSWER_MADE"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 2, "test_total_num": 7}
202	A3O7X46E3REM7I	35	{"0": {"reference": "you will accept", "user_answer": "you will accept"}, "1": {"reference": "you watch", "user_answer": "you entered"}, "2": {"reference": "you will watch", "user_answer": "I watched"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "she entered"}, "5": {"reference": "I accepted", "user_answer": "she will accept"}, "6": {"reference": "he watches", "user_answer": "NO_ANSWER_MADE"}, "test_correct_num": 1, "test_total_num": 7}
203	A11W7R2O4RQSSS	35	{"0": {"reference": "you will accept", "user_answer": "he will enter"}, "1": {"reference": "you watch", "user_answer": "I watched"}, "2": {"reference": "you will watch", "user_answer": "she watched"}, "3": {"reference": "he watched", "user_answer": "he watched"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "he accepts"}, "6": {"reference": "he watches", "user_answer": "I will watch"}, "test_correct_num": 2, "test_total_num": 7}
204	A2CGIO3YQYJ92M	35	{"0": {"reference": "you will accept", "user_answer": "you accepted"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "you will watch"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I accept"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 2, "test_total_num": 7}
205	A2C70CEYBGWK97	35	{"0": {"reference": "you will accept", "user_answer": "to accept"}, "1": {"reference": "you watch", "user_answer": "to watch"}, "2": {"reference": "you will watch", "user_answer": "I will watch"}, "3": {"reference": "he watched", "user_answer": "she watched"}, "4": {"reference": "I watch", "user_answer": "I watched"}, "5": {"reference": "I accepted", "user_answer": "I entered"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 0, "test_total_num": 7}
206	A2JJHLWZKVOPQQ	35	{"0": {"reference": "you will accept", "user_answer": "you entered"}, "1": {"reference": "you watch", "user_answer": "you watched"}, "2": {"reference": "you will watch", "user_answer": "I watched"}, "3": {"reference": "he watched", "user_answer": "he watches"}, "4": {"reference": "I watch", "user_answer": "I watch"}, "5": {"reference": "I accepted", "user_answer": "I accepted"}, "6": {"reference": "he watches", "user_answer": "he watched"}, "test_correct_num": 2, "test_total_num": 7}
